text,label
Quickly 我的胸口很痛 immediately,1
Quickly 我的胸口很痛 please,1
Quickly 我的胸口很痛 as soon as possible,1
Quickly 我失去意识了,1
Quickly 我失去意识了 right now,1
Quickly 我失去意识了 immediately,1
Quickly 我失去意识了 please,1
Quickly 我失去意识了 as soon as possible,1
Quickly 我感觉很糟糕,1
Quickly 我感觉很糟糕 right now,1
Quickly 我感觉很糟糕 immediately,1
Quickly 我感觉很糟糕 please,1
Quickly 我感觉很糟糕 as soon as possible,1
Someone please Help me,1
Someone please Help me right now,1
Someone please Help me immediately,1
Someone please Help me please,1
Someone please Help me as soon as possible,1
Someone please I need help,1
Someone please I need help right now,1
Someone please I need help immediately,1
Someone please I need help please,1
Someone please I need help as soon as possible,1
Someone please Emergency,1
Someone please Emergency right now,1
Someone please Emergency immediately,1
Someone please Emergency please,1
Someone please Emergency as soon as possible,1
Someone please Call ambulance,1
Someone please Call ambulance right now,1
Someone please Call ambulance immediately,1
Someone please Call ambulance please,1
Someone please Call ambulance as soon as possible,1
Someone please Call for help,1
Someone please Call for help right now,1
Someone please Call for help immediately,1
Someone please Call for help please,1
Someone please Call for help as soon as possible,1
Someone please I fell down,1
Someone please I fell down right now,1
Someone please I fell down immediately,1
Someone please I fell down please,1
Someone please I fell down as soon as possible,1
Someone please I am injured,1
Someone please I am injured right now,1
Someone please I am injured immediately,1
Someone please I am injured please,1
Someone please I am injured as soon as possible,1
Someone please I cannot move,1
Someone please I cannot move right now,1
Someone please I cannot move immediately,1
Someone please I cannot move please,1
Someone please I cannot move as soon as possible,1
Someone please I can't walk,1
Someone please I can't walk right now,1
Someone please I can't walk immediately,1
Someone please I can't walk please,1
Someone please I can't walk as soon as possible,1
Someone please I can't stand,1
Someone please I can't stand right now,1
Someone please I can't stand immediately,1
Someone please I can't stand please,1
Someone please I can't stand as soon as possible,1
Someone please I am in pain,1
Someone please I am in pain right now,1
Someone please I am in pain immediately,1
Someone please I am in pain please,1
Someone please I am in pain as soon as possible,1
Someone please My leg hurts,1
Someone please My leg hurts right now,1
Someone please My leg hurts immediately,1
Someone please My leg hurts please,1
Someone please My leg hurts as soon as possible,1
Someone please My head hurts,1
Someone please My head hurts right now,1
Someone please My head hurts immediately,1
Someone please My head hurts please,1
Someone please My head hurts as soon as possible,1
Someone please I feel dizzy,1
Someone please I feel dizzy right now,1
Someone please I feel dizzy immediately,1
Someone please I feel dizzy please,1
Someone please I feel dizzy as soon as possible,1
Someone please I feel weak,1
Someone please I feel weak right now,1
Someone please I feel weak immediately,1
Someone please I feel weak please,1
Someone please I feel weak as soon as possible,1
Someone please I might faint,1
Someone please I might faint right now,1
Someone please I might faint immediately,1
Someone please I might faint please,1
Someone please I might faint as soon as possible,1
Someone please I cannot breathe,1
Someone please I cannot breathe right now,1
Someone please I cannot breathe immediately,1
Someone please I cannot breathe please,1
Someone please I cannot breathe as soon as possible,1
Someone please I can't breathe,1
Someone please I can't breathe right now,1
Someone please I can't breathe immediately,1
Someone please I can't breathe please,1
Someone please I can't breathe as soon as possible,1
Someone please I am bleeding,1
Someone please I am bleeding right now,1
Someone please I am bleeding immediately,1
Someone please I am bleeding please,1
Someone please I am bleeding as soon as possible,1
Someone please I need urgent help,1
Someone please I need urgent help right now,1
Someone please I need urgent help immediately,1
Someone please I need urgent help please,1
Someone please I need urgent help as soon as possible,1
Someone please I need immediate help,1
Someone please I need immediate help right now,1
Someone please I need immediate help immediately,1
Someone please I need immediate help please,1
Someone please I need immediate help as soon as possible,1
Someone please I hit my head,1
Someone please I hit my head right now,1
Someone please I hit my head immediately,1
Someone please I hit my head please,1
Someone please I hit my head as soon as possible,1
Someone please I think I am dying,1
Someone please I think I am dying right now,1
Someone please I think I am dying immediately,1
Someone please I think I am dying please,1
Someone please I think I am dying as soon as possible,1
Someone please I feel like I am dying,1
Someone please I feel like I am dying right now,1
Someone please I feel like I am dying immediately,1
Someone please I feel like I am dying please,1
Someone please I feel like I am dying as soon as possible,1
Someone please Please help me,1
Someone please Please help me right now,1
Someone please Please help me immediately,1
Someone please Please help me please,1
Someone please Please help me as soon as possible,1
Someone please Send help,1
Someone please Send help right now,1
Someone please Send help immediately,1
Someone please Send help please,1
Someone please Send help as soon as possible,1
Someone please Call somebody,1
Someone please Call somebody right now,1
Someone please Call somebody immediately,1
Someone please Call somebody please,1
Someone please Call somebody as soon as possible,1
Someone please I lost consciousness,1
Someone please I lost consciousness right now,1
Someone please I lost consciousness immediately,1
Someone please I lost consciousness please,1
Someone please I lost consciousness as soon as possible,1
Someone please I feel terrible,1
Someone please I feel terrible right now,1
Someone please I feel terrible immediately,1
Someone please I feel terrible please,1
Someone please I feel terrible as soon as possible,1
Someone please My chest hurts,1
Someone please My chest hurts right now,1
Someone please My chest hurts immediately,1
Someone please My chest hurts please,1
Someone please My chest hurts as soon as possible,1
Someone please Tolong saya,1
Someone please Tolong saya right now,1
Someone please Tolong saya immediately,1
Someone please Tolong saya please,1
Someone please Tolong saya as soon as possible,1
Someone please Saya perlukan bantuan,1
Someone please Saya perlukan bantuan right now,1
Someone please Saya perlukan bantuan immediately,1
Someone please Saya perlukan bantuan please,1
Someone please Saya perlukan bantuan as soon as possible,1
Someone please Kecemasan,1
Someone please Kecemasan right now,1
Someone please Kecemasan immediately,1
Someone please Kecemasan please,1
Someone please Kecemasan as soon as possible,1
Someone please Panggil ambulans,1
Someone please Panggil ambulans right now,1
Someone please Panggil ambulans immediately,1
Someone please Panggil ambulans please,1
Someone please Panggil ambulans as soon as possible,1
Someone please Saya jatuh,1
Someone please Saya jatuh right now,1
Someone please Saya jatuh immediately,1
Someone please Saya jatuh please,1
Someone please Saya jatuh as soon as possible,1
Someone please Saya cedera,1
Someone please Saya cedera right now,1
Someone please Saya cedera immediately,1
Someone please Saya cedera please,1
Someone please Saya cedera as soon as possible,1
Someone please Saya tidak boleh bergerak,1
Someone please Saya tidak boleh bergerak right now,1
Someone please Saya tidak boleh bergerak immediately,1
Someone please Saya tidak boleh bergerak please,1
Someone please Saya tidak boleh bergerak as soon as possible,1
Someone please Saya tidak boleh berjalan,1
Someone please Saya tidak boleh berjalan right now,1
Someone please Saya tidak boleh berjalan immediately,1
Someone please Saya tidak boleh berjalan please,1
Someone please Saya tidak boleh berjalan as soon as possible,1
Someone please Saya tidak boleh berdiri,1
Someone please Saya tidak boleh berdiri right now,1
Someone please Saya tidak boleh berdiri immediately,1
Someone please Saya tidak boleh berdiri please,1
Someone please Saya tidak boleh berdiri as soon as possible,1
Someone please Saya sakit,1
Someone please Saya sakit right now,1
Someone please Saya sakit immediately,1
Someone please Saya sakit please,1
Someone please Saya sakit as soon as possible,1
Someone please Kaki saya sakit,1
Someone please Kaki saya sakit right now,1
Someone please Kaki saya sakit immediately,1
Someone please Kaki saya sakit please,1
Someone please Kaki saya sakit as soon as possible,1
Someone please Kepala saya sakit,1
Someone please Kepala saya sakit right now,1
Someone please Kepala saya sakit immediately,1
Someone please Kepala saya sakit please,1
Someone please Kepala saya sakit as soon as possible,1
Someone please Saya pening,1
Someone please Saya pening right now,1
Someone please Saya pening immediately,1
Someone please Saya pening please,1
Someone please Saya pening as soon as possible,1
Someone please Saya rasa lemah,1
Someone please Saya rasa lemah right now,1
Someone please Saya rasa lemah immediately,1
Someone please Saya rasa lemah please,1
Someone please Saya rasa lemah as soon as possible,1
Someone please Saya mungkin pengsan,1
Someone please Saya mungkin pengsan right now,1
Someone please Saya mungkin pengsan immediately,1
Someone please Saya mungkin pengsan please,1
Someone please Saya mungkin pengsan as soon as possible,1
Someone please Saya tidak boleh bernafas,1
Someone please Saya tidak boleh bernafas right now,1
Someone please Saya tidak boleh bernafas immediately,1
Someone please Saya tidak boleh bernafas please,1
Someone please Saya tidak boleh bernafas as soon as possible,1
Someone please Saya berdarah,1
Someone please Saya berdarah right now,1
Someone please Saya berdarah immediately,1
Someone please Saya berdarah please,1
Someone please Saya berdarah as soon as possible,1
Someone please Saya perlukan bantuan segera,1
Someone please Saya perlukan bantuan segera right now,1
Someone please Saya perlukan bantuan segera immediately,1
Someone please Saya perlukan bantuan segera please,1
Someone please Saya perlukan bantuan segera as soon as possible,1
Someone please Tolong bantu saya,1
Someone please Tolong bantu saya right now,1
Someone please Tolong bantu saya immediately,1
Someone please Tolong bantu saya please,1
Someone please Tolong bantu saya as soon as possible,1
Someone please Saya rasa seperti mahu mati,1
Someone please Saya rasa seperti mahu mati right now,1
Someone please Saya rasa seperti mahu mati immediately,1
Someone please Saya rasa seperti mahu mati please,1
Someone please Saya rasa seperti mahu mati as soon as possible,1
Someone please Dada saya sakit,1
Someone please Dada saya sakit right now,1
Someone please Dada saya sakit immediately,1
Someone please Dada saya sakit please,1
Someone please Dada saya sakit as soon as possible,1
Someone please Saya tidak sihat,1
Someone please Saya tidak sihat right now,1
Someone please Saya tidak sihat immediately,1
Someone please Saya tidak sihat please,1
Someone please Saya tidak sihat as soon as possible,1
Someone please 救命,1
Someone please 救命 right now,1
Someone please 救命 immediately,1
Someone please 救命 please,1
Someone please 救命 as soon as possible,1
Someone please 帮帮我,1
Someone please 帮帮我 right now,1
Someone please 帮帮我 immediately,1
Someone please 帮帮我 please,1
Someone please 帮帮我 as soon as possible,1
Someone please 紧急情况,1
Someone please 紧急情况 right now,1
Someone please 紧急情况 immediately,1
Someone please 紧急情况 please,1
Someone please 紧急情况 as soon as possible,1
Someone please 叫救护车,1
Someone please 叫救护车 right now,1
Someone please 叫救护车 immediately,1
Someone please 叫救护车 please,1
Someone please 叫救护车 as soon as possible,1
Someone please 我跌倒了,1
Someone please 我跌倒了 right now,1
Someone please 我跌倒了 immediately,1
Someone please 我跌倒了 please,1
Someone please 我跌倒了 as soon as possible,1
Someone please 我受伤了,1
Someone please 我受伤了 right now,1
Someone please 我受伤了 immediately,1
Someone please 我受伤了 please,1
Someone please 我受伤了 as soon as possible,1
Someone please 我不能动,1
Someone please 我不能动 right now,1
Someone please 我不能动 immediately,1
Someone please 我不能动 please,1
Someone please 我不能动 as soon as possible,1
Someone please 我不能走路,1
Someone please 我不能走路 right now,1
Someone please 我不能走路 immediately,1
Someone please 我不能走路 please,1
Someone please 我不能走路 as soon as possible,1
Someone please 我不能站起来,1
Someone please 我不能站起来 right now,1
Someone please 我不能站起来 immediately,1
Someone please 我不能站起来 please,1
Someone please 我不能站起来 as soon as possible,1
Someone please 我很痛,1
Someone please 我很痛 right now,1
Someone please 我很痛 immediately,1
Someone please 我很痛 please,1
Someone please 我很痛 as soon as possible,1
Someone please 我的腿很痛,1
Someone please 我的腿很痛 right now,1
Someone please 我的腿很痛 immediately,1
Someone please 我的腿很痛 please,1
Someone please 我的腿很痛 as soon as possible,1
Someone please 我的头很痛,1
Someone please 我的头很痛 right now,1
Someone please 我的头很痛 immediately,1
Someone please 我的头很痛 please,1
Someone please 我的头很痛 as soon as possible,1
Someone please 我头晕,1
Someone please 我头晕 right now,1
Someone please 我头晕 immediately,1
Someone please 我头晕 please,1
Someone please 我头晕 as soon as possible,1
Someone please 我很虚弱,1
Someone please 我很虚弱 right now,1
Someone please 我很虚弱 immediately,1
Someone please 我很虚弱 please,1
Someone please 我很虚弱 as soon as possible,1
Someone please 我快晕倒了,1
Someone please 我快晕倒了 right now,1
Someone please 我快晕倒了 immediately,1
Someone please 我快晕倒了 please,1
Someone please 我快晕倒了 as soon as possible,1
Someone please 我无法呼吸,1
Someone please 我无法呼吸 right now,1
Someone please 我无法呼吸 immediately,1
Someone please 我无法呼吸 please,1
Someone please 我无法呼吸 as soon as possible,1
Someone please 我流血了,1
Someone please 我流血了 right now,1
Someone please 我流血了 immediately,1
Someone please 我流血了 please,1
Someone please 我流血了 as soon as possible,1
Someone please 我需要紧急帮助,1
Someone please 我需要紧急帮助 right now,1
Someone please 我需要紧急帮助 immediately,1
Someone please 我需要紧急帮助 please,1
Someone please 我需要紧急帮助 as soon as possible,1
Someone please 请帮助我,1
Someone please 请帮助我 right now,1
Someone please 请帮助我 immediately,1
Someone please 请帮助我 please,1
Someone please 请帮助我 as soon as possible,1
Someone please 我觉得我要死了,1
Someone please 我觉得我要死了 right now,1
Someone please 我觉得我要死了 immediately,1
Someone please 我觉得我要死了 please,1
Someone please 我觉得我要死了 as soon as possible,1
Someone please 我的胸口很痛,1
Someone please 我的胸口很痛 right now,1
Someone please 我的胸口很痛 immediately,1
Someone please 我的胸口很痛 please,1
Someone please 我的胸口很痛 as soon as possible,1
Someone please 我失去意识了,1
Someone please 我失去意识了 right now,1
Someone please 我失去意识了 immediately,1
Someone please 我失去意识了 please,1
Someone please 我失去意识了 as soon as possible,1
Someone please 我感觉很糟糕,1
Someone please 我感觉很糟糕 right now,1
Someone please 我感觉很糟糕 immediately,1
Someone please 我感觉很糟糕 please,1
Someone please 我感觉很糟糕 as soon as possible,1
